"year","no_cnip","total_persons","fips_county_code","fips_state_code","housing_units_total","no_vacant","no_poverty","no_white","no_black","no_native","no_asian","no_hispanic","no_unemployed"
"2013",5247,13590,"047","12",5730,1073,2683,8889,5199,43,323,1312,857
"2013",11200,24743,"049","12",9669,2206,7564,22191,2265,157,2393,11719,1557
"2013",16967,34657,"051","12",14421,3198,9648,26406,4901,693,5728,18966,2616
"2013",68474,159231,"053","12",84316,14106,26352,155440,9170,565,4895,18416,11758
"2013",36459,88986,"055","12",55118,15187,19475,83588,9474,599,3116,17381,5524
"2013",652682,1156544,"057","12",539526,68186,208532,913889,212004,6677,89321,317679,71830
"2013",7159,18356,"059","12",8578,1770,4295,17934,1095,50,182,499,796
"2013",61339,126860,"061","12",76500,18462,20839,120850,12611,310,3476,15867,9043
"2013",18547,45735,"063","12",20901,4657,8280,34048,12981,220,896,2194,2398
"2013",6103,13532,"065","12",6580,1233,2164,8701,5319,33,270,562,909
"2013",3809,8115,"067","12",3418,708,1510,6925,1309,0,392,1030,426
"2013",133388,275790,"069","12",144710,27460,40870,250925,29086,1178,13527,37954,15979
"2013",286240,581708,"071","12",371175,129644,96549,533670,53045,2293,34689,118027,38738
"2013",153407,259909,"073","12",124523,14146,61553,175105,85281,955,11460,16197,17236
"2013",16353,37415,"075","12",19909,4327,9348,35177,3806,117,439,3051,2422
"2013",3351,7838,"077","12",3214,909,1621,6295,1441,102,232,583,691
"2013",7522,17435,"079","12",8412,1673,3816,10922,7339,35,446,926,1066
"2013",150426,301099,"081","12",173444,42247,49177,276626,29569,962,17563,49388,17047
"2013",135811,306952,"083","12",163359,29357,58957,271846,42291,1212,11971,37383,18806
"2013",66833,135046,"085","12",78091,18200,18766,128198,8275,637,8355,18432,8533
"2013",1292661,2346625,"086","12",990697,162666,498751,1916250,480201,4092,112486,1653390,152796
"2013",39759,69497,"087","12",52748,24245,9844,66376,5040,131,1753,15639,2992
"2013",35108,68979,"089","12",35102,7058,9207,67032,4888,302,971,2589,3531
"2013",90412,170568,"091","12",92965,19712,24183,149824,16841,1097,9970,13839,7999
"2013",16045,36402,"093","12",18311,5312,9955,33703,3553,258,1589,9606,2553
"2013",642381,1085969,"095","12",490993,75203,195229,766259,242680,3450,128625,324636,73272
"2013",140298,257968,"097","12",128867,38454,49482,212949,31241,692,24785,131066,17957
"2013",665036,1215414,"099","12",665665,139658,192034,1015518,234735,2363,59927,261279,78508
"2013",206182,429047,"101","12",229160,46453,64002,418289,21580,1539,15776,57214,24928
"2013",460339,845148,"103","12",502308,100600,127141,765324,94925,2246,37881,75821,48235
"2013",275133,559185,"105","12",280607,61067,108507,481454,90406,1756,23405,110968,34568
"2013",28896,67485,"107","12",36928,8881,19055,57225,12089,282,2826,6790,4075
"2013",72346,144592,"113","12",65231,7863,18546,135058,8385,964,4616,7264,7973
"2013",168728,348969,"115","12",228395,57840,46078,349248,17396,1016,9290,31343,19246
"2013",229249,395996,"117","12",182117,34588,47668,344150,47373,985,22605,75876,24616
"2013",98691,182823,"109","12",91199,15641,18748,176628,10221,453,5750,10850,7694
"2013",128439,257851,"111","12",136914,30854,51168,204921,53290,1253,13235,47255,19223
"2013",23883,93018,"119","12",55667,12160,10731,86428,9131,245,1660,5808,3143
"2013",17887,39423,"121","12",18955,3243,9772,35633,5292,107,785,3780,2086
"2013",9189,20897,"123","12",10914,3242,3232,17133,4862,165,147,831,1217
"2013",5002,14445,"125","12",4465,658,2079,11361,3157,133,378,777,480
"2013",220776,457111,"127","12",254103,58196,81484,407579,52061,1561,25681,57079,24674
"2013",14608,28755,"129","12",12779,2324,3917,25312,4632,131,284,1051,1530
"2013",26361,52482,"131","12",45482,22843,9716,49055,3033,534,2603,3177,2610
"2013",9582,23013,"133","12",10716,2183,4500,19694,3608,235,230,784,1290
"2013",8264,16922,"001","13",8441,1507,4101,13986,3572,21,663,1721,575
"2013",3589,7523,"003","13",3488,730,2671,5425,1434,13,1296,2030,366
"2013",4569,10272,"005","13",4764,728,2031,8734,1874,0,540,817,222
"2013",1207,3124,"007","13",1611,237,1073,1345,2060,0,0,11,166
"2013",18539,42658,"009","13",20115,3777,12514,25345,19014,48,1136,947,1815
"2013",8815,16997,"011","13",7550,778,3047,17103,516,24,554,1090,889
"2013",35559,64151,"013","13",26390,2977,9518,56235,8025,211,3738,6269,4267
"2013",47842,92755,"015","13",39715,5148,16996,83685,10248,666,4272,7709,5408
"2013",6371,15739,"017","13",7911,1801,6556,10608,6147,0,357,1056,945
"2013",7923,17594,"019","13",8652,1612,4246,16120,2093,10,513,927,1132
"2013",69092,141546,"021","13",69776,13191,37039,67677,81150,327,3805,4648,8139
"2013",4793,11954,"023","13",5271,1316,2665,9054,3478,12,111,318,419
"2013",7450,16950,"025","13",7972,1422,4010,17504,638,31,193,373,848
"2013",7398,14491,"027","13",7673,1100,3756,9433,5614,17,664,844,1170
"2013",15171,28941,"029","13",12132,902,3641,25130,4351,60,845,1665,1549
"2013",33117,66440,"031","13",29026,3772,20708,47070,19905,268,2739,2509,3044
"2013",9365,21349,"033","13",9801,1920,7680,11197,11572,10,254,641,892
"2013",10700,21703,"035","13",9301,1525,3051,16504,6597,7,252,651,1406
"2013",2623,6187,"037","13",2370,566,1972,2254,3930,37,325,355,150
"2013",22310,46549,"039","13",21174,2788,7651,38101,9923,229,980,2782,2449
"2013",4871,10102,"043","13",4709,848,2762,7442,2672,12,820,1219,442
"2013",53039,102301,"045","13",44549,5055,20274,85370,20245,371,3000,6998,6813
"2013",32800,59835,"047","13",26609,2668,8926,60396,1697,294,1179,1585,3362
"2013",5306,12236,"049","13",4438,711,2285,9405,3439,26,109,1378,984
"2013",131206,247694,"051","13",120146,17662,49959,147373,108247,696,9652,15326,13096
"2013",2599,11003,"053","13",3361,748,1101,8294,2293,109,886,1666,466
"2013",10126,23872,"055","13",10913,1456,5706,22051,2890,22,418,1121,1042
"2013",114005,201138,"057","13",82899,6755,21292,189362,13390,798,10677,21360,9181
"2013",56610,110338,"059","13",51060,9702,39692,77814,31252,128,6926,12459,5231
"2013",1092,2726,"061","13",1991,756,1368,1104,1809,0,0,161,189
"2013",132751,238927,"063","13",104625,18351,61713,56804,172228,789,25779,35084,22508
"2013",2693,6123,"065","13",2983,397,1936,4727,1875,55,10,247,318
"2013",389855,644419,"067","13",287565,26323,88408,440885,179044,1430,62854,86525,37775
"2013",17477,39375,"069","13",16976,2479,9572,27501,11857,85,3143,4457,1830
"2013",20624,41270,"071","13",18257,2339,11965,31124,10726,18,3560,7938,2008
"2013",62903,118569,"073","13",49926,5951,10571,97731,20525,319,6991,6884,4989
"2013",7742,15569,"075","13",7244,936,3889,11665,4741,36,414,1013,832
"2013",64674,119229,"077","13",50477,3565,16305,100107,23089,115,3480,8695,5465
"2013",5741,11799,"079","13",5269,649,2568,9289,2927,77,87,100,712
"2013",10319,21448,"081","13",10715,1883,7168,12681,10195,51,355,767,1709
"2013",8584,15524,"083","13",7268,943,2448,15885,183,62,240,322,907
"2013",11074,21057,"085","13",10438,1932,3430,21242,53,90,659,902,1229
"2013",11393,25283,"087","13",12153,1628,7167,14862,11461,114,1151,1470,975
"2013",383286,640394,"089","13",305222,40726,130160,247659,377749,2143,58780,66099,53546
"2013",9068,19879,"091","13",9770,1584,3829,14574,6248,38,250,749,1029
"2013",5138,13547,"093","13",6244,1111,3525,6576,7567,10,334,917,436
"2013",42090,85527,"095","13",40739,5078,28313,27839,63431,85,1555,2233,7151
"2013",69037,123172,"097","13",51566,5271,21227,72219,53546,292,4748,11402,9112
"2013",4071,9881,"099","13",4948,918,3324,5143,5516,0,84,77,349
"2013",1827,3858,"101","13",1631,249,1270,3180,79,6,708,1013,160
"2013",25969,49049,"103","13",19919,2089,5877,43783,7225,185,1112,1613,2176
"2013",8633,18203,"105","13",9545,1910,4010,13271,6046,33,498,1005,1111
"2013",9880,20721,"107","13",9909,1883,6396,13905,7636,89,766,995,1433
"2013",4604,9943,"109","13",4634,567,2861,6561,3212,31,1014,1358,413
"2013",9812,22210,"111","13",16278,6338,5376,22922,73,150,161,446,1468
"2013",53835,100776,"113","13",40836,2906,8138,77153,21558,240,5319,7022,4838
"2013",44444,88089,"115","13",40443,5797,19343,75261,13823,554,4852,9228,5603
"2013",92211,168155,"117","13",65465,7385,13836,156889,5053,321,17632,17350,7557
"2013",9501,20434,"119","13",10474,1856,4024,19094,1929,17,671,895,986
"2013",506668,872664,"121","13",438559,70375,161757,432915,418997,1953,75476,73564,58533
"2013",12392,26323,"123","13",16574,5061,6046,26093,211,42,1633,2853,1349
"2013",1348,2831,"125","13",1502,313,641,2773,221,0,10,54,148
"2013",40217,73589,"127","13",40872,9325,15148,53870,20513,184,3465,5155,4649
"2013",25464,50881,"129","13",22202,3136,11415,48398,2469,217,3502,7917,2566
"2013",9937,23180,"131","13",10704,1414,7443,15955,7269,82,1402,2616,1321
"2013",6633,15020,"133","13",8769,2416,3547,9276,6120,16,528,957,687
"2013",435976,758076,"135","13",292629,25677,113986,433200,199558,2789,168708,166754,45387
"2013",18551,39835,"137","13",18090,3285,8415,38065,1759,98,2807,5552,1926
"2013",89010,166634,"139","13",68735,7515,33538,149939,13644,746,15631,48429,8325
"2013",2937,8592,"141","13",5290,2548,2323,2224,6892,8,66,108,547
"2013",12870,26330,"143","13",12243,1437,6403,26341,1302,29,434,348,2012
"2013",16322,30052,"145","13",13441,2015,2542,25621,5502,68,450,941,1377
"2013",10517,23061,"147","13",12945,2936,6255,19537,5117,5,531,844,965
"2013",5293,10833,"149","13",5104,783,2813,10234,1123,5,19,242,704
"2013",104143,191100,"151","13",76595,7357,22834,113020,76916,230,10531,12372,12128
"2013",70264,131350,"153","13",58897,6567,21483,89838,41605,164,7754,8934,7548
"2013",3758,8860,"155","13",4020,743,1872,6685,2714,9,46,123,383
"2013",28697,55575,"157","13",23639,2346,9540,53632,4377,195,1797,3882,2462
"2013",6947,12788,"159","13",6161,1029,2955,10177,2938,281,114,540,910
"2013",6457,13665,"161","13",6430,921,3648,11708,2357,34,911,1593,677
"2013",6414,15049,"163","13",7277,1057,5073,7164,9196,13,76,526,1118
"2013",3637,8051,"165","13",4597,1243,2503,5148,3035,0,198,472,499
"2013",4006,9174,"167","13",4083,833,2006,6163,3368,7,275,64,392
"2013",13424,26461,"169","13",11618,1234,4699,21103,7140,0,234,339,1277
"2013",8344,16930,"171","13",7488,1095,3202,11917,5647,46,291,367,1360
"2013",3811,9124,"173","13",4251,526,2636,7211,2296,0,473,504,436
"2013",18448,43917,"175","13",21252,3620,11617,29631,17329,16,640,1142,1321
"2013",13790,26537,"177","13",10384,611,3062,21761,5659,44,938,623,1084
"2013",25977,57663,"179","13",26762,3716,11687,30639,26605,300,4794,6895,3503
"2013",3627,7341,"181","13",4755,1361,2071,5168,2571,20,9,25,444
"2013",6314,13875,"183","13",5979,1138,2895,9848,4051,68,886,1845,1010
"2013",51858,101810,"185","13",44571,4849,25952,64175,40144,108,4014,5612,6903
"2013",15366,28684,"187","13",12889,1890,5228,28598,766,164,587,1377,2028
"2013",5778,13431,"193","13",6082,1195,3791,5158,8778,40,450,544,927
"2013",12750,25998,"195","13",11729,1997,4980,24272,2289,81,980,1183,1004
"2013",3809,8223,"197","13",4103,1103,1758,5160,2767,0,565,565,569
"2013",9104,19904,"189","13",9274,1131,4724,12482,8872,59,110,516,1024
"2013",6630,13406,"191","13",9171,4178,2084,8609,4871,86,278,225,942
"2013",9626,20047,"199","13",9930,1795,4449,12460,8875,28,154,119,1589
"2013",2609,5507,"201","13",2771,313,1354,4208,1818,0,0,36,254
"2013",9159,21341,"205","13",8961,830,5528,11445,11220,0,379,1023,1038
"2013",12375,24893,"207","13",10766,1216,3259,19620,6367,24,296,590,1241
"2013",3476,8380,"209","13",3903,718,2023,6498,2423,18,33,530,174
"2013",8436,16526,"211","13",7478,965,2716,13131,4348,11,78,501,694
"2013",17684,36566,"213","13",15867,1775,8755,37429,466,57,954,5304,2315
"2013",84060,177494,"215","13",82921,10678,35819,90595,87989,524,9006,13270,10050
"2013",49367,92333,"217","13",38272,4432,15051,55217,41143,283,1863,4702,6834
"2013",16570,30887,"219","13",12480,995,3069,29583,1836,20,1377,1499,1049
"2013",6697,13739,"221","13",6452,1251,2396,11532,2463,22,157,570,460
"2013",75348,132434,"223","13",52257,4376,16303,114219,25084,293,1558,7466,7965
"2013",13083,25537,"225","13",11076,1551,6133,12987,12778,10,1221,1923,1833
"2013",13982,27377,"227","13",13661,2578,3457,28266,433,60,475,854,1375
"2013",7806,17009,"229","13",7950,980,3808,16145,1685,29,659,914,696
"2013",8406,16639,"231","13",6793,653,1950,15563,1995,0,99,216,816
"2013",18529,37518,"233","13",16897,2252,9528,32550,5378,52,2861,5052,2650
"2013",4558,10970,"235","13",4823,789,1608,7861,3577,0,185,676,490
"2013",9744,19796,"237","13",12738,4281,2934,14614,5713,0,731,1372,791
"2013",800,2213,"239","13",1917,985,632,1014,1352,3,7,0,115
"2013",7138,15102,"241","13",12347,5350,3468,15220,220,39,457,1300,699
"2013",3169,6647,"243","13",4134,1114,1826,2661,4434,3,184,41,530
"2013",89239,183576,"245","13",86407,14126,48412,79813,109458,708,5429,8655,11710
"2013",43350,79076,"247","13",33216,3899,12473,39035,40517,356,4293,8349,5767
"2013",2119,4758,"249","13",2189,360,1114,3390,1357,0,108,338,169
"2013",6099,13244,"251","13",6706,1541,3795,7964,6129,6,29,199,721
"2013",3283,8164,"253","13",4795,1478,2268,5631,2945,0,194,232,315
"2013",28594,58653,"255","13",26793,3796,13491,40400,21123,216,1278,2557,4034
"2013",11824,23977,"257","13",12564,3337,4923,22078,3288,72,142,461,1508
"2013",2152,5594,"259","13",2364,513,1558,1681,3533,0,774,800,417
"2013",14364,29250,"261","13",13860,2367,9693,14090,16551,10,989,1660,1889
"2013",2758,6277,"263","13",3369,687,1450,2645,3972,7,15,44,402
"2013",686,1592,"265","13",1060,356,523,735,968,0,30,71,117
"2013",8943,23462,"267","13",9875,1990,5579,16212,7203,154,1226,2624,1107
"2013",3794,7953,"269","13",4520,839,2343,5102,3392,0,74,175,598
"2013",4483,15175,"271","13",7216,1649,3835,9831,6380,21,141,2111,101
"2013",3948,8375,"273","13",4090,739,2813,3469,5608,9,72,183,654
"2013",18742,40867,"275","13",20182,2805,11588,26592,16683,9,1085,1390,2489
"2013",16979,37008,"277","13",16361,2670,10878,25217,11811,42,2994,4230,1490
"2013",11571,24583,"279","13",12095,1785,7243,18860,6873,7,867,3085,1118
"2013",4258,9600,"281","13",7773,3512,1593,10138,155,49,141,231,609
"2013",2415,6276,"283","13",2960,445,1642,4653,2053,0,7,31,135
"2013",32101,61858,"285","13",28059,3618,15600,41377,22934,58,2351,2310,4447
"2013",3331,8050,"287","13",3814,648,1833,4872,3603,7,90,320,412
"2013",3076,8268,"289","13",4203,1147,2500,4921,3806,26,0,6,405
"2013",8620,20099,"291","13",14080,4939,3708,20680,164,0,333,547,1227
"2013",12127,24840,"293","13",12143,1802,5407,18947,7509,38,172,621,1821
"2013",31725,63214,"295","13",30000,3809,11157,63389,3037,263,674,1152,3625
"2013",40643,77858,"297","13",32385,2865,11494,67546,12953,264,2093,2968,3551
"2013",14654,32731,"299","13",16309,2849,8111,23931,10904,90,926,1248,1432
"2013",2265,5287,"301","13",2956,748,1774,2115,3448,0,81,2,361
"2013",8379,19290,"303","13",8988,1869,4852,9589,11077,0,120,426,974
"2013",12478,27783,"305","13",12129,1958,6345,22449,6502,28,824,1796,1776
"2013",1240,2596,"307","13",1448,319,620,1501,1258,0,0,33,112
"2013",1568,7301,"309","13",2572,476,1323,4537,3173,8,27,81,64
"2013",12253,25576,"311","13",15932,4144,5400,26093,838,55,214,704,1078
"2013",49982,93237,"313","13",39687,5237,20716,89609,4005,362,5859,33048,6429
"2013",2743,8448,"315","13",3490,785,1957,5480,3392,24,161,168,292
"2013",4166,9311,"317","13",5151,1068,2746,5421,4395,0,343,368,558
"2013",3465,8746,"319","13",4458,1110,2008,5707,3575,8,20,227,268
"2013",9567,19830,"321","13",9226,1375,4337,15098,6157,34,156,396,1235
"2013",91285,170906,"001","15",83242,18333,33720,61793,1246,563,69393,22156,9822
"2013",475865,878137,"003","15",338266,28463,91904,205420,22246,2026,518223,83045,29043
"2013",51,69,"005","15",95,49,10,33,0,0,30,3,0
"2013",34748,61638,"007","15",29972,7582,7481,22688,329,141,31295,6707,2501
"2013",86871,143334,"009","15",70589,17966,16416,54554,711,320,57953,16260,7382
"2013",208006,368045,"001","16",160861,9261,51562,368528,3912,2092,16484,29167,17464
"2013",1825,3712,"003","16",2632,925,641,3724,0,106,19,68,183
"2013",40967,75437,"005","16",33156,2885,12551,75158,593,2871,2256,5908,3361
"2013",2572,5365,"007","16",3925,1483,763,5806,7,12,80,229,144
"2013",4185,8468,"009","16",4616,728,1330,7960,154,706,108,260,441
"2013",20502,40650,"011","16",16104,1454,6860,39671,125,2364,2162,7902,1548
"2013",12473,19759,"013","16",15043,5836,1758,18742,7,246,2158,4262,748
"2013",3267,6613,"015","16",5299,2305,1170,6682,32,109,43,250,422
"2013",17860,38086,"017","16",24490,7102,6099,39101,90,338,405,973,1549
"2013",50051,94054,"019","16",39920,3854,11890,95910,780,498,5694,12462,3316
"2013",4013,10017,"021","16",5171,1027,1753,10239,20,260,153,429,221
"2013",1129,2562,"023","16",1321,299,431,2631,38,4,17,104,101
"2013",660,1185,"025","16",872,408,196,1133,0,7,105,204,85
"2013",87748,172936,"027","16",69597,6155,38508,175620,789,1570,7954,46240,10659
"2013",3155,6178,"029","16",3208,564,520,6762,4,0,59,344,142
"2013",10207,20593,"031","16",8369,716,3581,21014,70,123,1340,5861,847
"2013",398,691,"033","16",558,254,112,745,0,0,6,351,1
"2013",3283,8119,"035","16",4445,900,971,8143,25,200,87,283,329
"2013",2082,4035,"037","16",3052,1182,689,4243,0,0,24,106,124
"2013",11394,23880,"039","16",12137,2582,4192,22125,678,413,2188,4131,1194
"2013",5725,11369,"041","16",4568,418,1558,12352,17,45,156,846,398
"2013",5928,11886,"043","16",8535,3986,1554,12404,6,114,309,1649,409
"2013",7504,15362,"045","16",7074,751,3010,15879,4,116,500,1342,1134
"2013",6826,13835,"047","16",6061,509,3128,12986,5,287,1595,4312,381
"2013",7030,15084,"049","16",8672,2138,2756,15320,28,436,91,456,577
"2013",11898,23400,"051","16",8723,665,3442,24795,31,136,898,2716,790
"2013",10186,20011,"053","16",8112,436,4056,19855,40,327,1685,7143,729
"2013",69312,129653,"055","16",63692,8013,18693,133515,411,1834,1804,5572,6644
"2013",20080,35122,"057","16",16059,1118,7028,35183,185,149,927,1388,1708
"2013",3631,7226,"059","16",4723,891,1802,7583,9,43,64,200,318
"2013",1633,3575,"061","16",1879,219,677,3523,0,163,39,139,124
"2013",2424,4753,"063","16",1972,355,852,4578,17,59,484,1480,207
"2013",17520,33686,"065","16",11673,1350,13057,35742,239,39,725,2310,1893
"2013",9596,17977,"067","16",7682,688,2706,17267,54,184,2087,6548,559
"2013",19972,35956,"069","16",17395,1376,4286,35576,118,2190,605,1191,1253
"2013",1867,3819,"071","16",1916,337,679,4115,0,21,9,84,75
"2013",4920,10435,"073","16",4763,852,2739,10285,0,379,369,2947,634
"2013",10104,20435,"075","16",8931,875,4469,20976,13,231,621,3493,1217
"2013",3712,6896,"077","16",2929,361,1069,6759,5,324,506,2356,298
"2013",5424,11854,"079","16",7027,1313,2114,12228,23,137,90,404,628
"2013",5775,9185,"081","16",5462,1879,1169,9973,0,0,159,1723,637
"2013",37350,70105,"083","16",31175,3009,11479,72065,426,803,3582,10964,2741
"2013",4770,9159,"085","16",11769,8250,907,9539,2,7,13,384,352
"2013",4415,9346,"087","16",4516,578,1491,9257,0,41,612,1720,604
"2013",35020,60977,"001","17",29836,2924,9374,62691,2420,88,943,858,2662
"2013",2971,7373,"003","17",3999,1139,2399,4886,2814,20,41,165,512
"2013",8151,16061,"005","17",7079,706,2462,16165,369,2,232,562,623
"2013",27220,49915,"007","17",19930,1992,6055,48666,1309,49,3158,10925,3329
"2013",2901,6453,"009","17",2457,352,641,5714,997,6,73,344,198
"2013",17851,31803,"011","17",15679,1681,3955,33210,231,121,646,2755,1751
"2013",2409,4663,"013","17",2825,764,593,4978,6,3,14,13,197
"2013",7768,13964,"015","17",8416,1745,2038,14632,128,19,146,464,719
"2013",6747,12423,"017","17",5818,684,1975,12000,455,12,823,2369,775
"2013",108285,188041,"019","17",87926,8789,41384,151026,25166,382,20759,10892,8041
"2013",16705,31734,"021","17",15535,1397,4873,33336,627,88,411,502,1170
