"coc.number.new","year","beds_current","beds_new","beds_dev","beds_facility","beds_other","beds_voucher","beds_es","beds_th","beds_rrh","beds_sh","beds_psh","beds_total","d.sample.bos.statewide","d.sample.esg.2013.2019","d.sample.coc.2013.2019","d.sample.suburban","d.sample.rural","d.sample.urban","d.sample.majorcity","d.sample.merged"
"tn-512",2014,390,183,32,242,0,168,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tn-512",2015,641,74,0,229,0,265,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tn-512",2016,576,51,0,214,0,141,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tn-512",2017,538,127,0,149,0,169,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tn-512",2018,466,47,0,223,0,60,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-500",2014,5017,98,0,1275,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-500",2015,4356,120,0,1423,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-500",2016,5113,14,0,1453,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-500",2017,6440,0,0,1487,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-500",2018,6042,24,0,1372,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-503",2014,2691,56,210,1130,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-503",2015,2338,112,122,812,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-503",2016,2702,158,323,907,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-503",2017,2834,72,93,897,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-503",2018,2715,89,91,845,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-600",2014,6827,239,0,1966,500,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-600",2015,6748,227,50,2522,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-600",2016,7107,179,50,2469,0,50,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-600",2017,6878,9,0,2529,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-600",2018,5856,444,0,2203,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-601",2014,3803,572,52,1415,23,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-601",2015,4664,143,14,1461,43,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-601",2016,4661,22,40,1480,42,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-601",2017,4537,50,18,1622,42,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-601",2018,4765,8,0,1605,247,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-603",2014,1351,33,0,739,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-603",2015,1344,33,0,759,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-603",2016,1379,33,0,794,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-603",2017,1521,0,0,780,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-603",2018,1516,0,0,880,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-604",2014,374,14,0,159,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-604",2015,381,14,0,159,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-604",2016,366,0,0,148,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-604",2017,377,0,0,145,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-604",2018,425,0,0,145,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-607m",2014,6967,685,122,4393,70,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
"tx-607m",2015,6962,829,0,4719,70,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
"tx-607m",2016,6608,244,0,3805,57,75,0,0,0,0,0,0,1,1,1,0,1,0,0,1
"tx-607m",2017,6189,449,0,3238,142,75,0,0,0,0,0,0,1,1,1,0,1,0,0,1
"tx-607m",2018,6394,438,0,3666,46,65,0,0,0,0,0,0,1,1,1,0,1,0,0,1
"tx-611",2014,790,0,0,564,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"tx-611",2015,783,0,0,564,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"tx-611",2016,783,0,0,564,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"tx-611",2017,757,79,0,597,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"tx-611",2018,780,105,0,619,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"tx-624",2014,316,109,0,372,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-624",2015,349,109,0,402,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-624",2016,349,109,0,402,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-624",2017,293,133,0,402,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-624",2018,293,138,0,402,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"tx-700",2014,7996,0,0,1239,20,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-700",2015,7653,0,0,1304,15,9,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-700",2016,8112,1465,0,1665,31,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-700",2017,9355,1550,0,1798,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-700",2018,8382,2091,173,1959,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"tx-701",2014,233,0,0,163,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"tx-701",2015,233,12,0,163,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"tx-701",2016,229,12,0,175,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"tx-701",2017,175,45,0,161,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"tx-701",2018,170,0,0,161,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"ut-500",2014,4353,481,14,1664,0,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ut-500",2015,4454,153,0,1508,0,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ut-500",2016,4395,319,0,1679,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ut-500",2017,4278,564,0,1709,0,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ut-500",2018,4993,79,0,1523,0,90,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ut-503",2014,1110,48,0,506,0,10,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"ut-503",2015,1140,123,0,550,0,9,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"ut-503",2016,1165,211,0,655,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"ut-503",2017,1501,93,0,768,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"ut-503",2018,1651,78,0,780,22,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"ut-504",2014,389,16,20,46,0,34,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ut-504",2015,364,37,0,55,0,39,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ut-504",2016,405,29,0,56,0,35,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ut-504",2017,431,9,0,57,0,40,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ut-504",2018,480,0,0,57,0,40,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-500",2014,2343,215,35,342,101,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-500",2015,2005,0,21,369,73,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-500",2016,2234,49,0,353,117,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-500",2017,1977,65,0,321,123,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-500",2018,1696,56,0,317,135,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-501",2014,1663,30,0,499,115,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-501",2015,1623,1,5,385,175,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-501",2016,1891,9,50,398,218,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-501",2017,2101,49,90,458,234,18,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-501",2018,2080,84,24,461,220,26,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-502",2014,629,0,0,469,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-502",2015,639,0,0,506,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-502",2016,719,0,0,484,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-502",2017,813,0,0,478,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-502",2018,731,0,0,476,14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-504",2014,337,0,0,102,65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"va-504",2015,338,0,0,92,65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"va-504",2016,301,0,0,87,65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"va-504",2017,263,0,0,87,65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"va-504",2018,368,0,0,73,65,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"va-507",2014,383,0,0,67,80,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-507",2015,343,7,0,67,80,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-507",2016,317,7,0,67,70,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-507",2017,305,0,7,55,40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-507",2018,314,0,0,55,40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-508",2014,324,68,0,181,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"va-508",2015,389,0,0,175,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"va-508",2016,342,0,0,185,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"va-508",2017,308,0,0,146,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"va-508",2018,307,0,0,146,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"va-514",2014,320,58,28,173,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"va-514",2015,251,130,25,179,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"va-514",2016,488,6,15,188,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"va-514",2017,471,14,9,213,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"va-514",2018,448,32,11,224,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"va-600",2014,420,112,0,214,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-600",2015,507,27,0,213,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-600",2016,569,15,0,204,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-600",2017,586,42,0,211,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-600",2018,619,17,0,212,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-601",2014,1836,88,38,507,172,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-601",2015,2161,121,139,601,168,25,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-601",2016,2171,145,42,551,167,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-601",2017,2059,156,22,564,167,17,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-601",2018,2354,64,4,595,160,21,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-602",2014,205,30,0,111,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"va-602",2015,204,20,15,111,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"va-602",2016,133,76,0,95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"va-602",2017,151,6,21,95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"va-602",2018,196,0,6,116,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"va-603",2014,361,20,0,229,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-603",2015,386,0,0,214,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-603",2016,360,37,0,212,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-603",2017,436,4,0,212,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-603",2018,414,0,0,195,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"va-604",2014,529,93,0,226,0,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-604",2015,641,38,0,241,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-604",2016,699,5,0,217,0,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-604",2017,571,0,0,214,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"va-604",2018,573,68,0,208,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"vt-500",2014,1385,149,0,315,33,386,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"vt-500",2015,1690,20,58,283,46,457,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"vt-500",2016,1361,144,128,292,64,127,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"vt-500",2017,1863,172,118,444,60,257,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"vt-500",2018,1973,61,0,560,88,277,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"vt-501",2014,654,20,0,129,0,222,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"vt-501",2015,561,14,0,110,0,225,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"vt-501",2016,579,0,0,155,0,64,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"vt-501",2017,629,0,0,190,0,89,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"vt-501",2018,641,29,1,190,0,141,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"wa-500",2014,11054,897,701,2058,1182,36,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"wa-500",2015,12558,2092,1410,2036,1329,240,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"wa-500",2016,14036,1608,1303,2156,1461,74,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"wa-500",2017,13495,1802,888,2417,1579,97,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"wa-500",2018,13859,1643,191,3040,1222,63,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"wa-501m",2014,7652,773,243,2329,43,219,0,0,0,0,0,0,1,0,1,0,1,0,0,1
"wa-501m",2015,10165,867,71,2349,47,278,0,0,0,0,0,0,1,0,1,0,1,0,0,1
"wa-501m",2016,10477,298,121,2434,79,357,0,0,0,0,0,0,1,0,1,0,1,0,0,1
"wa-501m",2017,9904,155,17,2543,36,276,0,0,0,0,0,0,1,0,1,0,1,0,0,1
"wa-501m",2018,11103,197,10,3572,14,425,0,0,0,0,0,0,1,0,1,0,1,0,0,1
"wa-502",2014,2090,177,75,686,14,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"wa-502",2015,2462,232,0,681,214,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"wa-502",2016,2428,52,0,699,14,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"wa-502",2017,2388,442,1,861,14,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"wa-502",2018,2343,127,3,917,14,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"wa-503",2014,2104,79,35,568,70,20,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wa-503",2015,2257,109,0,599,74,20,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wa-503",2016,2849,208,0,803,85,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wa-503",2017,2294,93,29,641,25,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wa-503",2018,2671,302,9,784,12,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wa-504",2014,1577,249,48,414,0,14,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wa-504",2015,2796,111,27,518,0,31,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wa-504",2016,2839,34,36,575,0,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wa-504",2017,2786,202,0,593,0,31,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wa-504",2018,2966,95,44,507,0,14,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wa-508",2014,1040,49,132,276,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"wa-508",2015,1071,90,41,276,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"wa-508",2016,999,187,8,276,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"wa-508",2017,1431,30,188,288,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"wa-508",2018,1326,33,14,291,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"wi-500",2014,5132,119,91,2542,25,212,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"wi-500",2015,5460,151,0,2622,31,239,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"wi-500",2016,5171,441,0,2468,137,199,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"wi-500",2017,4817,825,55,2446,131,173,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"wi-500",2018,4954,227,0,2192,134,121,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"wi-501",2014,2876,0,190,750,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"wi-501",2015,2998,0,220,815,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"wi-501",2016,3124,175,100,762,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"wi-501",2017,2913,275,119,763,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"wi-501",2018,2924,329,0,777,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"wi-502",2014,412,24,0,193,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wi-502",2015,434,0,0,189,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wi-502",2016,450,20,0,183,6,14,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wi-502",2017,413,64,0,245,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wi-502",2018,464,17,0,226,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wi-503",2014,1594,132,0,349,18,39,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"wi-503",2015,1719,116,0,358,15,35,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"wi-503",2016,1803,49,0,368,15,38,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"wi-503",2017,1881,149,12,364,15,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"wi-503",2018,2248,36,198,231,173,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"wv-500",2014,139,33,0,111,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"wv-500",2015,146,35,0,110,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"wv-500",2016,134,40,0,92,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"wv-500",2017,144,35,0,101,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"wv-500",2018,117,64,0,105,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"wv-501",2014,753,23,0,180,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"wv-501",2015,754,20,36,180,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"wv-501",2016,793,0,0,215,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"wv-501",2017,810,0,18,196,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"wv-501",2018,854,0,0,197,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"wv-503",2014,610,10,9,312,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wv-503",2015,606,10,87,308,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wv-503",2016,580,0,0,309,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wv-503",2017,563,0,0,306,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wv-503",2018,513,0,0,274,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"wy-500",2014,1166,0,15,435,28,30,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"wy-500",2015,1081,16,0,463,0,9,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"wy-500",2016,1040,20,0,440,36,61,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"wy-500",2017,815,213,0,363,0,18,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"wy-500",2018,832,10,0,347,0,18,0,0,0,0,0,0,1,0,1,0,1,0,0,0
