"coc.number.new","year","beds_current","beds_new","beds_dev","beds_facility","beds_other","beds_voucher","beds_es","beds_th","beds_rrh","beds_sh","beds_psh","beds_total","d.sample.bos.statewide","d.sample.esg.2013.2019","d.sample.coc.2013.2019","d.sample.suburban","d.sample.rural","d.sample.urban","d.sample.majorcity","d.sample.merged"
"mn-506",2014,0,0,0,0,0,0,118,112,9,0,403,642,0,0,1,0,1,0,0,0
"mn-506",2015,0,0,0,0,0,0,110,113,9,0,406,638,0,0,1,0,1,0,0,0
"mn-506",2016,0,0,0,0,0,0,108,149,10,0,416,699,0,0,1,0,1,0,0,0
"mn-506",2017,0,0,0,0,0,0,104,194,3,0,378,695,0,0,1,0,1,0,0,0
"mn-506",2018,0,0,0,0,0,0,108,180,43,0,256,730,0,0,1,0,1,0,0,0
"mn-506",2019,0,0,0,0,0,0,95,153,34,0,116,745,0,0,1,0,1,0,0,0
"mn-508",2013,0,0,0,0,0,0,97,74,34,0,392,597,0,0,1,0,1,0,0,0
"mn-508",2014,0,0,0,0,0,0,98,61,54,0,377,590,0,0,1,0,1,0,0,0
"mn-508",2015,0,0,0,0,0,0,99,98,196,0,361,785,0,0,1,0,1,0,0,0
"mn-508",2016,0,0,0,0,0,0,136,80,66,0,432,793,0,0,1,0,1,0,0,0
"mn-508",2017,0,0,0,0,0,0,124,87,26,0,452,766,0,0,1,0,1,0,0,0
"mn-508",2018,0,0,0,0,0,0,91,106,35,0,443,787,0,0,1,0,1,0,0,0
"mn-508",2019,0,0,0,0,0,0,85,112,109,0,602,946,0,0,1,0,1,0,0,0
"mn-509",2013,0,0,0,0,0,0,127,212,0,0,738,1077,0,1,1,0,1,0,0,0
"mn-509",2014,0,0,0,0,0,0,127,205,52,0,599,983,0,1,1,0,1,0,0,0
"mn-509",2015,0,0,0,0,0,0,184,195,87,0,683,1149,0,1,1,0,1,0,0,0
"mn-509",2016,0,0,0,0,0,0,188,229,23,0,752,1192,0,1,1,0,1,0,0,0
"mn-509",2017,0,0,0,0,0,0,189,189,49,0,735,1162,0,1,1,0,1,0,0,0
"mn-509",2018,0,0,0,0,0,0,204,173,106,0,912,1395,0,1,1,0,1,0,0,0
"mn-509",2019,0,0,0,0,0,0,199,176,114,0,516,1485,0,1,1,0,1,0,0,0
"mn-511",2013,0,0,0,0,0,0,33,92,0,0,169,294,0,0,1,0,1,0,0,0
"mn-511",2014,0,0,0,0,0,0,53,89,0,0,189,331,0,0,1,0,1,0,0,0
"mn-511",2015,0,0,0,0,0,0,57,49,58,0,185,349,0,0,1,0,1,0,0,0
"mn-511",2016,0,0,0,0,0,0,64,53,66,0,174,357,0,0,1,0,1,0,0,0
"mn-511",2017,0,0,0,0,0,0,57,62,27,0,198,344,0,0,1,0,1,0,0,0
"mn-511",2018,0,0,0,0,0,0,49,35,74,0,185,343,0,0,1,0,1,0,0,0
"mn-511",2019,0,0,0,0,0,0,46,45,116,0,157,395,0,0,1,0,1,0,0,0
"mo-500",2013,0,0,0,0,0,0,185,255,0,0,409,849,0,1,1,1,0,0,0,0
"mo-500",2014,0,0,0,0,0,0,211,188,53,0,322,774,0,1,1,1,0,0,0,0
"mo-500",2015,0,0,0,0,0,0,211,192,0,0,333,778,0,1,1,1,0,0,0,0
"mo-500",2016,0,0,0,0,0,0,159,210,97,0,309,775,0,1,1,1,0,0,0,0
"mo-500",2017,0,0,0,0,0,0,201,210,156,0,363,930,0,1,1,1,0,0,0,0
"mo-500",2018,0,0,0,0,0,0,167,237,103,0,383,930,0,1,1,1,0,0,0,0
"mo-500",2019,0,0,0,0,0,0,161,212,127,0,406,951,0,1,1,1,0,0,0,0
"mo-501",2013,0,0,0,0,0,0,562,749,0,18,1447,2776,0,1,1,0,0,1,0,0
"mo-501",2014,0,0,0,0,0,0,558,783,0,18,1619,2978,0,1,1,0,0,1,0,0
"mo-501",2015,0,0,0,0,0,0,589,757,0,18,1349,2713,0,1,1,0,0,1,0,0
"mo-501",2016,0,0,0,0,0,0,724,705,0,0,1396,2825,0,1,1,0,0,1,0,0
"mo-501",2017,0,0,0,0,0,0,658,680,65,0,1764,3167,0,1,1,0,0,1,0,0
"mo-501",2018,0,0,0,0,0,0,507,404,204,0,1885,3000,0,1,1,0,0,1,0,0
"mo-501",2019,0,0,0,0,0,0,532,371,319,0,1940,3183,0,1,1,0,0,1,0,0
"mo-503",2013,0,0,0,0,0,0,124,192,0,0,108,424,0,0,1,1,0,0,0,0
"mo-503",2014,0,0,0,0,0,0,102,163,115,0,74,544,0,0,1,1,0,0,0,0
"mo-503",2015,0,0,0,0,0,0,101,151,124,0,69,551,0,0,1,1,0,0,0,0
"mo-503",2016,0,0,0,0,0,0,105,148,69,0,83,511,0,0,1,1,0,0,0,0
"mo-503",2017,0,0,0,0,0,0,110,145,50,0,79,451,0,0,1,1,0,0,0,0
"mo-503",2018,0,0,0,0,0,0,139,140,26,0,45,458,0,0,1,1,0,0,0,0
"mo-503",2019,0,0,0,0,0,0,160,36,103,0,32,457,0,0,1,1,0,0,0,0
"mo-600",2013,0,0,0,0,0,0,197,422,0,0,91,710,0,0,1,0,0,1,0,0
"mo-600",2014,0,0,0,0,0,0,200,422,26,0,103,751,0,0,1,0,0,1,0,0
"mo-600",2015,0,0,0,0,0,0,390,146,91,0,106,733,0,0,1,0,0,1,0,0
"mo-600",2016,0,0,0,0,0,0,266,125,158,0,195,744,0,0,1,0,0,1,0,0
"mo-600",2017,0,0,0,0,0,0,269,48,83,0,153,566,0,0,1,0,0,1,0,0
"mo-600",2018,0,0,0,0,0,0,363,41,233,0,149,786,0,0,1,0,0,1,0,0
"mo-600",2019,0,0,0,0,0,0,418,42,155,0,157,772,0,0,1,0,0,1,0,0
"mo-602",2013,0,0,0,0,0,0,306,308,0,0,163,777,0,0,1,0,1,0,0,0
"mo-602",2014,0,0,0,0,0,0,171,183,0,0,152,506,0,0,1,0,1,0,0,0
"mo-602",2015,0,0,0,0,0,0,190,175,39,0,128,532,0,0,1,0,1,0,0,0
"mo-602",2016,0,0,0,0,0,0,241,128,51,0,147,567,0,0,1,0,1,0,0,0
"mo-602",2017,0,0,0,0,0,0,269,72,103,0,163,607,0,0,1,0,1,0,0,0
"mo-602",2018,0,0,0,0,0,0,222,83,74,0,187,566,0,0,1,0,1,0,0,0
"mo-602",2019,0,0,0,0,0,0,209,75,48,0,188,520,0,0,1,0,1,0,0,0
"mo-603",2013,0,0,0,0,0,0,95,50,0,18,222,385,0,0,1,0,0,1,0,0
"mo-603",2014,0,0,0,0,0,0,95,85,11,18,253,462,0,0,1,0,0,1,0,0
"mo-603",2015,0,0,0,0,0,0,95,64,69,18,187,433,0,0,1,0,0,1,0,0
"mo-603",2016,0,0,0,0,0,0,102,73,19,18,228,440,0,0,1,0,0,1,0,0
"mo-603",2017,0,0,0,0,0,0,95,77,12,18,237,439,0,0,1,0,0,1,0,0
"mo-603",2018,0,0,0,0,0,0,76,77,32,18,235,438,0,0,1,0,0,1,0,0
"mo-603",2019,0,0,0,0,0,0,116,68,32,18,232,466,0,0,1,0,0,1,0,0
"mo-604m",2013,0,0,0,0,0,0,1040,1113,68,10,1631,3862,0,2,2,0,0,2,0,2
"mo-604m",2014,0,0,0,0,0,0,1051,1063,116,10,1808,4048,0,2,2,0,0,2,0,2
"mo-604m",2015,0,0,0,0,0,0,1101,731,245,14,1582,3673,0,2,2,0,0,2,0,2
"mo-604m",2016,0,0,0,0,0,0,1058,751,602,14,1730,4163,0,1,1,0,0,1,0,1
"mo-604m",2017,0,0,0,0,0,0,1109,708,433,14,1929,4193,0,1,1,0,0,1,0,1
"mo-604m",2018,0,0,0,0,0,0,1148,645,734,25,1826,4378,0,1,1,0,0,1,0,1
"mo-604m",2019,0,0,0,0,0,0,1260,671,537,25,1922,4415,0,1,1,0,0,1,0,1
"mo-606",2013,0,0,0,0,0,0,1561,742,2,8,1293,3606,1,0,1,0,1,0,0,0
"mo-606",2014,0,0,0,0,0,0,1538,662,310,8,1458,3976,1,0,1,0,1,0,0,0
"mo-606",2015,0,0,0,0,0,0,1502,479,362,8,1398,3749,1,0,1,0,1,0,0,0
"mo-606",2016,0,0,0,0,0,0,1516,404,337,8,1434,3701,1,0,1,0,1,0,0,0
"mo-606",2017,0,0,0,0,0,0,1206,331,230,8,1508,3283,1,0,1,0,1,0,0,0
"mo-606",2018,0,0,0,0,0,0,1151,322,223,8,1263,2967,1,0,1,0,1,0,0,0
"mo-606",2019,0,0,0,0,0,0,1175,309,278,8,1102,2872,1,0,1,0,1,0,0,0
"ms-500",2013,0,0,0,0,0,0,212,370,0,0,314,896,0,1,1,1,0,0,0,0
"ms-500",2014,0,0,0,0,0,0,217,355,0,0,332,904,0,1,1,1,0,0,0,0
"ms-500",2015,0,0,0,0,0,0,175,340,0,0,74,589,0,1,1,1,0,0,0,0
"ms-500",2016,0,0,0,0,0,0,211,299,0,0,94,604,0,1,1,1,0,0,0,0
"ms-500",2017,0,0,0,0,0,0,233,231,272,0,157,893,0,1,1,1,0,0,0,0
"ms-500",2018,0,0,0,0,0,0,223,263,159,0,167,812,0,1,1,1,0,0,0,0
"ms-500",2019,0,0,0,0,0,0,214,285,201,0,409,1109,0,1,1,1,0,0,0,0
"ms-501",2013,0,0,0,0,0,0,588,460,64,0,145,1257,1,0,1,0,1,0,0,0
"ms-501",2014,0,0,0,0,0,0,487,440,1,0,143,1071,1,0,1,0,1,0,0,0
"ms-501",2015,0,0,0,0,0,0,465,384,200,0,184,1233,1,0,1,0,1,0,0,0
"ms-501",2016,0,0,0,0,0,0,443,291,513,0,176,1423,1,0,1,0,1,0,0,0
"ms-501",2017,0,0,0,0,0,0,545,219,671,0,138,1573,1,0,1,0,1,0,0,0
"ms-501",2018,0,0,0,0,0,0,362,109,398,0,119,988,1,0,1,0,1,0,0,0
"ms-501",2019,0,0,0,0,0,0,362,122,644,0,195,1421,1,0,1,0,1,0,0,0
"ms-503",2013,0,0,0,0,0,0,78,51,0,0,52,181,0,0,1,0,1,0,0,0
"ms-503",2014,0,0,0,0,0,0,59,49,61,0,55,224,0,0,1,0,1,0,0,0
"ms-503",2015,0,0,0,0,0,0,89,45,62,0,56,252,0,0,1,0,1,0,0,0
"ms-503",2016,0,0,0,0,0,0,69,70,62,0,64,265,0,0,1,0,1,0,0,0
"ms-503",2017,0,0,0,0,0,0,64,30,238,0,66,398,0,0,1,0,1,0,0,0
"ms-503",2018,0,0,0,0,0,0,64,58,237,0,57,416,0,0,1,0,1,0,0,0
"ms-503",2019,0,0,0,0,0,0,64,46,326,0,58,494,0,0,1,0,1,0,0,0
"mt-500",2013,0,0,0,0,0,0,777,675,41,0,624,2117,1,0,1,0,1,0,0,0
"mt-500",2014,0,0,0,0,0,0,746,591,102,0,564,2003,1,0,1,0,1,0,0,0
"mt-500",2015,0,0,0,0,0,0,761,463,50,0,550,1847,1,0,1,0,1,0,0,0
"mt-500",2016,0,0,0,0,0,0,781,476,340,0,671,2282,1,0,1,0,1,0,0,0
"mt-500",2017,0,0,0,0,0,0,946,344,511,0,967,2782,1,0,1,0,1,0,0,0
"mt-500",2018,0,0,0,0,0,0,1039,337,654,0,883,2927,1,0,1,0,1,0,0,0
"mt-500",2019,0,0,0,0,0,0,965,354,583,0,934,2836,1,0,1,0,1,0,0,0
"nc-500",2013,0,0,0,0,0,0,310,202,16,0,504,1032,0,1,1,0,0,1,0,0
"nc-500",2014,0,0,0,0,0,0,343,128,50,0,422,943,0,1,1,0,0,1,0,0
"nc-500",2015,0,0,0,0,0,0,351,126,103,0,494,1074,0,1,1,0,0,1,0,0
"nc-500",2016,0,0,0,0,0,0,350,118,91,0,471,1030,0,1,1,0,0,1,0,0
"nc-500",2017,0,0,0,0,0,0,364,103,123,0,466,1056,0,1,1,0,0,1,0,0
"nc-500",2018,0,0,0,0,0,0,349,84,112,0,408,953,0,1,1,0,0,1,0,0
"nc-500",2019,0,0,0,0,0,0,347,59,73,0,343,822,0,1,1,0,0,1,0,0
"nc-501",2013,0,0,0,0,0,0,207,280,187,0,530,1204,0,0,1,1,0,0,0,0
"nc-501",2014,0,0,0,0,0,0,200,260,19,0,623,1102,0,0,1,1,0,0,0,0
"nc-501",2015,0,0,0,0,0,0,217,257,64,0,629,1167,0,0,1,1,0,0,0,0
"nc-501",2016,0,0,0,0,0,0,212,227,162,0,595,1270,0,0,1,1,0,0,0,0
"nc-501",2017,0,0,0,0,0,0,261,233,108,0,522,1174,0,0,1,1,0,0,0,0
"nc-501",2018,0,0,0,0,0,0,237,226,78,0,496,1087,0,0,1,1,0,0,0,0
"nc-501",2019,0,0,0,0,0,0,253,226,28,0,493,1050,0,0,1,1,0,0,0,0
"nc-502",2013,0,0,0,0,0,0,345,459,0,0,265,1069,0,1,1,0,0,1,0,0
"nc-502",2014,0,0,0,0,0,0,288,450,46,0,245,1059,0,1,1,0,0,1,0,0
"nc-502",2015,0,0,0,0,0,0,453,375,54,0,320,1202,0,1,1,0,0,1,0,0
"nc-502",2016,0,0,0,0,0,0,216,106,93,0,279,694,0,1,1,0,0,1,0,0
"nc-502",2017,0,0,0,0,0,0,258,61,141,0,340,800,0,1,1,0,0,1,0,0
"nc-502",2018,0,0,0,0,0,0,262,53,237,0,329,881,0,1,1,0,0,1,0,0
"nc-502",2019,0,0,0,0,0,0,273,47,188,0,332,840,0,1,1,0,0,1,0,0
"nc-503",2013,0,0,0,0,0,0,2399,1030,90,0,1187,4706,1,0,1,0,1,0,0,0
"nc-503",2014,0,0,0,0,0,0,2530,866,233,0,1388,5017,1,0,1,0,1,0,0,0
"nc-503",2015,0,0,0,0,0,0,2594,831,236,0,1490,5151,1,0,1,0,1,0,0,0
"nc-503",2016,0,0,0,0,0,0,2641,640,410,0,1659,5350,1,0,1,0,1,0,0,0
"nc-503",2017,0,0,0,0,0,0,2649,629,467,0,1731,5476,1,0,1,0,1,0,0,0
"nc-503",2018,0,0,0,0,0,0,2526,584,757,0,1820,5687,1,0,1,0,1,0,0,0
"nc-503",2019,0,0,0,0,0,0,2508,635,336,0,1720,5199,1,0,1,0,1,0,0,0
"nc-504",2013,0,0,0,0,0,0,362,415,46,0,385,1208,0,1,1,0,0,1,0,0
"nc-504",2014,0,0,0,0,0,0,347,406,126,0,354,1233,0,1,1,0,0,1,0,0
"nc-504",2015,0,0,0,0,0,0,347,254,12,0,541,1154,0,1,1,0,0,1,0,0
"nc-504",2016,0,0,0,0,0,0,422,215,86,0,451,1359,0,1,1,0,0,1,0,0
"nc-504",2017,0,0,0,0,0,0,417,100,31,0,501,1073,0,1,1,0,0,1,0,0
"nc-504",2018,0,0,0,0,0,0,427,104,91,0,478,1100,0,1,1,0,0,1,0,0
"nc-504",2019,0,0,0,0,0,0,400,83,34,0,486,1003,0,1,1,0,0,1,0,0
"nc-505",2013,0,0,0,0,0,0,876,1013,117,0,808,2814,0,1,1,0,0,0,1,0
"nc-505",2014,0,0,0,0,0,0,870,815,1027,0,896,3608,0,1,1,0,0,0,1,0
"nc-505",2015,0,0,0,0,0,0,830,721,726,0,975,3252,0,1,1,0,0,0,1,0
"nc-505",2016,0,0,0,0,0,0,935,601,958,0,1097,3591,0,1,1,0,0,0,1,0
"nc-505",2017,0,0,0,0,0,0,827,360,1051,0,1253,3669,0,1,1,0,0,0,1,0
"nc-505",2018,0,0,0,0,0,0,957,375,680,0,1280,3625,0,1,1,0,0,0,1,0
"nc-505",2019,0,0,0,0,0,0,1073,352,550,0,1256,3568,0,1,1,0,0,0,1,0
"nc-506",2013,0,0,0,0,0,0,315,132,0,0,171,618,0,0,1,1,0,0,0,0
"nc-506",2014,0,0,0,0,0,0,309,122,21,0,182,634,0,0,1,1,0,0,0,0
"nc-506",2015,0,0,0,0,0,0,325,122,2,0,149,598,0,0,1,1,0,0,0,0
"nc-506",2016,0,0,0,0,0,0,281,137,12,0,162,592,0,0,1,1,0,0,0,0
"nc-506",2017,0,0,0,0,0,0,266,139,16,0,174,595,0,0,1,1,0,0,0,0
"nc-506",2018,0,0,0,0,0,0,262,118,6,0,206,592,0,0,1,1,0,0,0,0
"nc-506",2019,0,0,0,0,0,0,224,126,30,0,202,582,0,0,1,1,0,0,0,0
"nc-507",2013,0,0,0,0,0,0,678,284,251,0,987,2200,0,1,1,0,0,0,1,0
"nc-507",2014,0,0,0,0,0,0,678,344,72,0,917,2011,0,1,1,0,0,0,1,0
"nc-507",2015,0,0,0,0,0,0,521,251,50,0,975,1797,0,1,1,0,0,0,1,0
"nc-507",2016,0,0,0,0,0,0,557,196,287,0,898,1938,0,1,1,0,0,0,1,0
"nc-507",2017,0,0,0,0,0,0,540,196,405,0,1146,2287,0,1,1,0,0,0,1,0
"nc-507",2018,0,0,0,0,0,0,518,215,338,0,941,2012,0,1,1,0,0,0,1,0
"nc-507",2019,0,0,0,0,0,0,500,243,333,0,517,1593,0,1,1,0,0,0,1,0
"nc-511",2013,0,0,0,0,0,0,110,187,0,0,214,511,0,0,1,0,0,1,0,0
"nc-511",2014,0,0,0,0,0,0,96,182,11,0,198,487,0,0,1,0,0,1,0,0
"nc-511",2015,0,0,0,0,0,0,75,207,34,0,296,612,0,0,1,0,0,1,0,0
"nc-511",2016,0,0,0,0,0,0,91,157,31,0,354,633,0,0,1,0,0,1,0,0
"nc-511",2017,0,0,0,0,0,0,38,147,34,0,198,417,0,0,1,0,0,1,0,0
"nc-511",2018,0,0,0,0,0,0,84,91,37,0,175,387,0,0,1,0,0,1,0,0
"nc-511",2019,0,0,0,0,0,0,30,75,0,0,155,260,0,0,1,0,0,1,0,0
"nc-513",2013,0,0,0,0,0,0,64,36,0,0,97,197,0,0,1,0,0,1,0,0
"nc-513",2014,0,0,0,0,0,0,64,36,0,0,109,209,0,0,1,0,0,1,0,0
"nc-513",2015,0,0,0,0,0,0,64,30,0,0,97,191,0,0,1,0,0,1,0,0
"nc-513",2016,0,0,0,0,0,0,14,77,20,0,107,218,0,0,1,0,0,1,0,0
"nc-513",2017,0,0,0,0,0,0,39,52,5,0,113,209,0,0,1,0,0,1,0,0
"nc-513",2018,0,0,0,0,0,0,39,52,15,0,93,199,0,0,1,0,0,1,0,0
"nc-513",2019,0,0,0,0,0,0,40,52,0,0,88,180,0,0,1,0,0,1,0,0
"nc-516",2013,0,0,0,0,0,0,104,33,15,0,39,191,0,0,1,0,1,0,0,0
"nc-516",2014,0,0,0,0,0,0,94,33,27,0,39,193,0,0,1,0,1,0,0,0
"nc-516",2015,0,0,0,0,0,0,96,33,3,0,43,175,0,0,1,0,1,0,0,0
"nc-516",2016,0,0,0,0,0,0,102,36,26,0,47,211,0,0,1,0,1,0,0,0
"nc-516",2017,0,0,0,0,0,0,87,34,10,0,62,193,0,0,1,0,1,0,0,0
"nc-516",2018,0,0,0,0,0,0,90,31,12,0,62,195,0,0,1,0,1,0,0,0
"nc-516",2019,0,0,0,0,0,0,121,38,2,0,62,223,0,0,1,0,1,0,0,0
"nd-500",2013,0,0,0,0,0,0,575,154,0,0,570,1299,1,0,1,0,1,0,0,0
"nd-500",2014,0,0,0,0,0,0,736,200,43,0,650,1629,1,0,1,0,1,0,0,0
"nd-500",2015,0,0,0,0,0,0,770,196,16,0,746,1728,1,0,1,0,1,0,0,0
"nd-500",2016,0,0,0,0,0,0,744,236,71,0,575,1784,1,0,1,0,1,0,0,0
"nd-500",2017,0,0,0,0,0,0,896,138,71,0,630,1735,1,0,1,0,1,0,0,0
"nd-500",2018,0,0,0,0,0,0,455,261,76,10,517,1329,1,0,1,0,1,0,0,0
"nd-500",2019,0,0,0,0,0,0,580,141,123,33,516,1496,1,0,1,0,1,0,0,0
"ne-500",2013,0,0,0,0,0,0,491,499,0,0,279,1269,1,0,1,0,1,0,0,0
"ne-500",2014,0,0,0,0,0,0,424,409,55,0,116,1004,1,0,1,0,1,0,0,0
"ne-500",2015,0,0,0,0,0,0,367,395,188,0,94,1066,1,0,1,0,1,0,0,0
"ne-500",2016,0,0,0,0,0,0,265,401,220,0,124,1010,1,0,1,0,1,0,0,0
"ne-500",2017,0,0,0,0,0,0,398,259,259,0,114,1030,1,0,1,0,1,0,0,0
"ne-500",2018,0,0,0,0,0,0,534,187,235,0,127,1083,1,0,1,0,1,0,0,0
"ne-500",2019,0,0,0,0,0,0,419,347,263,0,136,1165,1,0,1,0,1,0,0,0
"ne-501",2013,0,0,0,0,0,0,885,633,197,0,672,2387,0,1,1,0,0,0,1,0
"ne-501",2014,0,0,0,0,0,0,937,794,18,0,824,2573,0,1,1,0,0,0,1,0
"ne-501",2015,0,0,0,0,0,0,875,520,165,0,851,2495,0,1,1,0,0,0,1,0
"ne-501",2016,0,0,0,0,0,0,865,524,304,0,762,2589,0,1,1,0,0,0,1,0
"ne-501",2017,0,0,0,0,0,0,856,445,284,0,749,2494,0,1,1,0,0,0,1,0
"ne-501",2018,0,0,0,0,0,0,821,435,441,0,801,2665,0,1,1,0,0,0,1,0
"ne-501",2019,0,0,0,0,0,0,809,516,359,34,827,2718,0,1,1,0,0,0,1,0
"ne-502",2013,0,0,0,0,0,0,329,694,0,0,93,1116,0,1,1,0,0,1,0,0
"ne-502",2014,0,0,0,0,0,0,374,508,50,0,93,1150,0,1,1,0,0,1,0,0
"ne-502",2015,0,0,0,0,0,0,317,499,64,0,79,1034,0,1,1,0,0,1,0,0
"ne-502",2016,0,0,0,0,0,0,269,409,76,0,227,1046,0,1,1,0,0,1,0,0
"ne-502",2017,0,0,0,0,0,0,322,289,78,0,242,1051,0,1,1,0,0,1,0,0
"ne-502",2018,0,0,0,0,0,0,331,82,220,0,312,1051,0,1,1,0,0,1,0,0
"ne-502",2019,0,0,0,0,0,0,334,99,234,0,322,1072,0,1,1,0,0,1,0,0
"nh-500",2013,0,0,0,0,0,0,443,294,31,0,374,1142,1,0,1,0,1,0,0,0
"nh-500",2014,0,0,0,0,0,0,482,249,115,0,398,1244,1,0,1,0,1,0,0,0
"nh-500",2015,0,0,0,0,0,0,467,204,46,0,432,1149,1,0,1,0,1,0,0,0
"nh-500",2016,0,0,0,0,0,0,545,239,82,0,420,1286,1,0,1,0,1,0,0,0
"nh-500",2017,0,0,0,0,0,0,505,184,138,0,497,1324,1,0,1,0,1,0,0,0
"nh-500",2018,0,0,0,0,0,0,509,128,148,0,486,1271,1,0,1,0,1,0,0,0
"nh-500",2019,0,0,0,0,0,0,541,91,108,0,518,1258,1,0,1,0,1,0,0,0
"nh-501",2013,0,0,0,0,0,0,148,160,21,4,344,677,0,1,1,0,0,1,0,0
"nh-501",2014,0,0,0,0,0,0,147,210,54,4,390,805,0,1,1,0,0,1,0,0
"nh-501",2015,0,0,0,0,0,0,155,215,55,4,381,810,0,1,1,0,0,1,0,0
"nh-501",2016,0,0,0,0,0,0,156,227,62,4,376,825,0,1,1,0,0,1,0,0
"nh-501",2017,0,0,0,0,0,0,196,191,45,4,299,813,0,1,1,0,0,1,0,0
"nh-501",2018,0,0,0,0,0,0,206,202,134,4,316,949,0,1,1,0,0,1,0,0
"nh-501",2019,0,0,0,0,0,0,202,200,94,4,310,892,0,1,1,0,0,1,0,0
"nh-502",2013,0,0,0,0,0,0,90,189,25,5,275,584,0,0,1,1,0,0,0,0
"nh-502",2014,0,0,0,0,0,0,110,191,15,5,295,616,0,0,1,1,0,0,0,0
"nh-502",2015,0,0,0,0,0,0,126,193,15,5,297,636,0,0,1,1,0,0,0,0
"nh-502",2016,0,0,0,0,0,0,106,194,0,5,301,606,0,0,1,1,0,0,0,0
"nh-502",2017,0,0,0,0,0,0,106,192,45,5,329,677,0,0,1,1,0,0,0,0
"nh-502",2018,0,0,0,0,0,0,104,191,25,5,312,637,0,0,1,1,0,0,0,0
"nh-502",2019,0,0,0,0,0,0,94,188,11,5,303,601,0,0,1,1,0,0,0,0
"nj-500",2013,0,0,0,0,0,0,650,16,0,0,89,755,0,0,1,1,0,0,0,0
"nj-500",2014,0,0,0,0,0,0,402,64,0,0,78,544,0,0,1,1,0,0,0,0
"nj-500",2015,0,0,0,0,0,0,309,48,18,0,120,528,0,0,1,1,0,0,0,0
"nj-500",2016,0,0,0,0,0,0,309,48,19,0,152,528,0,0,1,1,0,0,0,0
"nj-500",2017,0,0,0,0,0,0,303,48,70,0,223,644,0,0,1,1,0,0,0,0
"nj-500",2018,0,0,0,0,0,0,287,81,54,0,223,645,0,0,1,1,0,0,0,0
"nj-500",2019,0,0,0,0,0,0,273,93,1309,0,176,1851,0,0,1,1,0,0,0,0
"nj-501",2013,0,0,0,0,0,0,136,222,11,0,337,706,0,1,1,1,0,0,0,0
"nj-501",2014,0,0,0,0,0,0,152,216,44,0,496,908,0,1,1,1,0,0,0,0
"nj-501",2015,0,0,0,0,0,0,156,212,34,0,599,1001,0,1,1,1,0,0,0,0
"nj-501",2016,0,0,0,0,0,0,156,212,40,0,436,844,0,1,1,1,0,0,0,0
"nj-501",2017,0,0,0,0,0,0,156,212,56,0,401,825,0,1,1,1,0,0,0,0
"nj-501",2018,0,0,0,0,0,0,156,212,67,0,403,838,0,1,1,1,0,0,0,0
"nj-501",2019,0,0,0,0,0,0,156,218,61,0,425,860,0,1,1,1,0,0,0,0
"nj-502",2013,0,0,0,0,0,0,531,38,0,0,131,700,0,0,1,1,0,0,0,0
"nj-502",2014,0,0,0,0,0,0,531,38,0,0,131,700,0,0,1,1,0,0,0,0
"nj-502",2015,0,0,0,0,0,0,531,38,0,0,131,700,0,0,1,1,0,0,0,0
"nj-502",2016,0,0,0,0,0,0,538,26,0,0,79,643,0,0,1,1,0,0,0,0
"nj-502",2017,0,0,0,0,0,0,400,44,0,0,79,531,0,0,1,1,0,0,0,0
"nj-502",2018,0,0,0,0,0,0,269,111,0,0,165,545,0,0,1,1,0,0,0,0
"nj-502",2019,0,0,0,0,0,0,265,119,123,27,137,671,0,0,1,1,0,0,0,0
"nj-503m",2013,0,0,0,0,0,0,175,322,22,0,372,891,0,2,2,2,0,0,0,2
"nj-503m",2014,0,0,0,0,0,0,375,386,178,0,660,1599,0,2,2,2,0,0,0,2
"nj-503m",2015,0,0,0,0,0,0,363,406,87,0,721,1577,0,1,1,1,0,0,0,1
"nj-503m",2016,0,0,0,0,0,0,434,293,133,0,822,1759,0,1,1,1,0,0,0,1
"nj-503m",2017,0,0,0,0,0,0,499,296,111,0,880,1863,0,1,1,1,0,0,0,1
"nj-503m",2018,0,0,0,0,0,0,487,282,168,0,1009,2029,0,1,1,1,0,0,0,1
"nj-503m",2019,0,0,0,0,0,0,468,232,224,0,703,1728,0,1,1,1,0,0,0,1
"nj-504",2013,0,0,0,0,0,0,1277,585,105,0,839,2806,0,1,1,1,0,0,0,0
"nj-504",2014,0,0,0,0,0,0,1071,706,0,0,983,2760,0,1,1,1,0,0,0,0
"nj-504",2015,0,0,0,0,0,0,1155,757,452,0,901,3265,0,1,1,1,0,0,0,0
"nj-504",2016,0,0,0,0,0,0,1181,624,327,0,825,2957,0,1,1,1,0,0,0,0
"nj-504",2017,0,0,0,0,0,0,1379,526,40,0,1157,3102,0,1,1,1,0,0,0,0
"nj-504",2018,0,0,0,0,0,0,1575,677,20,0,980,3252,0,1,1,1,0,0,0,0
"nj-504",2019,0,0,0,0,0,0,1723,665,99,0,1235,3722,0,1,1,1,0,0,0,0
"nj-506",2013,0,0,0,0,0,0,255,243,34,0,358,890,0,1,1,1,0,0,0,0
"nj-506",2014,0,0,0,0,0,0,235,179,53,0,363,830,0,1,1,1,0,0,0,0
"nj-506",2015,0,0,0,0,0,0,244,251,152,0,338,985,0,1,1,1,0,0,0,0
"nj-506",2016,0,0,0,0,0,0,270,132,170,0,406,978,0,1,1,1,0,0,0,0
"nj-506",2017,0,0,0,0,0,0,345,32,195,0,441,1013,0,1,1,1,0,0,0,0
